"country","province","points","price","variety"
"New Zealand","Marlborough",89,16,"Sauvignon Blanc"
"US","California",89,40,"Pinot Noir"
"Australia","Victoria",89,47,"Chardonnay"
"US","California",89,33,"Syrah"
"US","Washington",89,24,"Merlot"
"France","Burgundy",89,40,"Pinot Noir"
"New Zealand","Hawke's Bay",89,30,"Chardonnay"
"Chile","Molina",89,25,"Sauvignon Blanc"
"New Zealand","Marlborough",89,14,"Sauvignon Blanc"
"US","California",89,33,"Pinot Noir"
"US","Washington",89,26,"Syrah"
"South Africa","Robertson",89,17,"Sauvignon Blanc"
"US","Washington",89,25,"Chardonnay"
"US","Washington",89,45,"Red Blend"
"New Zealand","Marlborough",85,13,"Sauvignon Blanc"
"US","California",85,28,"Pinot Noir"
"US","California",85,36,"Syrah"
"US","California",85,16,"Zinfandel"
"US","California",85,36,"Cabernet Sauvignon"
"US","California",85,14,"Sauvignon Blanc"
"US","California",84,13,"Sauvignon Blanc"
"US","California",84,20,"Sauvignon Blanc"
"US","California",84,5,"Sauvignon Blanc"
"US","California",84,10,"Zinfandel"
"US","California",84,10,"Cabernet Sauvignon"
"US","California",84,16,"Zinfandel"
"US","California",84,34,"Cabernet Sauvignon"
"Spain","Levante",84,10,"Rosé"
"US","California",84,13,"Chardonnay"
"US","California",84,13,"Merlot"
"New Zealand","Marlborough",84,18,"Sauvignon Blanc"
"Spain","Central Spain",84,11,"Tempranillo"
"US","California",84,21,"Chardonnay"
"US","California",84,20,"Cabernet Sauvignon"
"Spain","Catalonia",84,6,"Rosé"
"US","California",89,28,"Sauvignon Blanc"
"Italy","Tuscany",89,48,"Sangiovese"
"New Zealand","Hawke's Bay",89,50,"Chardonnay"
"New Zealand","Marlborough",89,20,"Sauvignon Blanc"
"Argentina","Mendoza Province",89,13,"Malbec"
"New Zealand","Marlborough",89,20,"Sauvignon Blanc"
"US","California",89,40,"Chardonnay"
"France","Loire Valley",89,26,"Sauvignon Blanc"
"France","Loire Valley",89,25,"Sauvignon Blanc"
"New Zealand","Nelson",89,17,"Sauvignon Blanc"
"New Zealand","Marlborough",89,16,"Riesling"
"Italy","Southern Italy",89,36,"Chardonnay"
"Argentina","Other",89,70,"Red Blend"
"Italy","Tuscany",89,60,"Sangiovese"
"US","California",89,30,"Sauvignon Blanc"
"US","California",89,31,"Syrah"
"Italy","Piedmont",89,57,"Red Blend"
"New Zealand","Marlborough",89,26,"Sauvignon Blanc"
"France","Loire Valley",89,30,"Sauvignon Blanc"
"New Zealand","Marlborough",89,14,"Sauvignon Blanc"
"Argentina","Mendoza Province",89,42,"Red Blend"
"Italy","Sicily & Sardinia",89,26,"Red Blend"
"France","Loire Valley",89,26,"Sauvignon Blanc"
"US","California",89,40,"Pinot Noir"
"New Zealand","Marlborough",89,23,"Sauvignon Blanc"
"Italy","Tuscany",88,49,"Sangiovese"
"Argentina","Mendoza Province",88,19,"Malbec"
"France","Loire Valley",88,25,"Sauvignon Blanc"
"US","California",92,38,"Chardonnay"
"Chile","Colchagua Valley",92,93,"Bordeaux-style Red Blend"
"France","Loire Valley",92,27,"Sauvignon Blanc"
"France","Rhône Valley",92,175,"Syrah"
"France","Rhône Valley",92,140,"Syrah"
"US","California",92,46,"Syrah"
"US","California",92,80,"Cabernet Sauvignon"
"US","California",92,45,"Cabernet Sauvignon"
"France","Loire Valley",92,36,"Sauvignon Blanc"
"France","Rhône Valley",92,129,"Syrah"
"US","California",92,35,"Pinot Noir"
"US","California",92,50,"Pinot Noir"
"US","California",92,22,"Riesling"
"US","California",92,59,"Pinot Noir"
"Chile","Rapel Valley-Casablanca Valley",92,70,"Red Blend"
"US","California",92,40,"Syrah"
"France","Rhône Valley",92,80,"Syrah"
"Germany","Franken",92,33,"Riesling"
"US","California",92,75,"Pinot Noir"
"France","Loire Valley",92,78,"Sauvignon Blanc"
"Chile","Colchagua Valley",91,23,"Merlot"
"US","California",91,32,"Cabernet Sauvignon"
"US","California",84,9,"Sangiovese"
"US","Washington",84,26,"Pinot Noir"
"France","Southwest France",84,12,"Sauvignon Blanc"
"US","California",84,13,"Zinfandel"
"US","California",84,12,"Chardonnay"
"US","California",84,9,"Merlot"
"US","California",84,18,"Sauvignon Blanc"
"France","Languedoc-Roussillon",84,8,"Red Blend"
"New Zealand","Hawke's Bay",84,14,"Sauvignon Blanc"
"New Zealand","Gisborne",84,25,"Chardonnay"
"Australia","New South Wales",84,15,"Sauvignon Blanc"
"US","California",84,16,"Merlot"
"US","California",84,25,"Zinfandel"
"France","Languedoc-Roussillon",84,10,"Merlot"
"US","California",84,15,"Sauvignon Blanc"
"South Africa","Western Cape",84,9,"Chardonnay"
"South Africa","Stellenbosch",84,13,"Cabernet Sauvignon"
"US","California",84,22,"Zinfandel"
"South Africa","Walker Bay",84,25,"Red Blend"
"US","California",84,25,"Zinfandel"
"South Africa","Western Cape",84,15,"Sauvignon Blanc"
"Germany","Rheingau",84,14,"Riesling"
"US","California",84,32,"Syrah"
"Chile","Maipo Valley",84,11,"Merlot"
"US","California",84,16,"Syrah"
"US","California",84,8,"Pinot Noir"
"South Africa","Western Cape",84,9,"Sauvignon Blanc"
"US","California",84,52,"Pinot Noir"
"US","California",84,13,"Cabernet Sauvignon"
"Chile","Maipo Valley",84,20,"Chardonnay"
"France","Bordeaux",84,26,"Bordeaux-style Red Blend"
"Chile","Casablanca Valley",84,7,"Chardonnay"
"Chile","Central Valley",84,9,"Sauvignon Blanc"
"Chile","Maipo Valley",84,10,"Cabernet Sauvignon"
"Chile","Casablanca Valley",84,13,"Chardonnay"
"US","California",84,14,"Red Blend"
"Chile","Maipo Valley",83,10,"Cabernet Sauvignon"
"US","California",83,22,"Merlot"
"US","California",83,15,"Syrah"
"Chile","Central Valley",83,7,"Malbec"
"US","California",83,36,"Cabernet Sauvignon"
"US","California",83,9,"Cabernet Sauvignon"
"US","Oregon",83,14,"Pinot Noir"
"South Africa","Coastal Region",83,10,"Chardonnay"
"US","California",83,8,"Cabernet Sauvignon"
"Chile","Maipo Valley",83,12,"Cabernet Sauvignon"
"France","Rhône Valley",89,20,"Syrah"
"US","California",89,80,"Cabernet Sauvignon"
"US","Washington",89,40,"Merlot"
"US","Washington",89,28,"Syrah"
"France","Rhône Valley",89,25,"Syrah"
"US","Washington",89,29,"Cabernet Sauvignon"
"US","Washington",89,15,"Merlot"
"Australia","South Australia",89,23,"Cabernet Sauvignon"
"US","California",89,25,"Merlot"
"France","Rhône Valley",89,15,"Syrah"
"US","California",89,65,"Cabernet Sauvignon"
"US","Washington",89,40,"Red Blend"
"France","Rhône Valley",88,15,"Syrah"
"US","California",88,22,"Cabernet Sauvignon"
"US","Washington",88,32,"Merlot"
"France","Burgundy",88,28,"Chardonnay"
"US","California",88,40,"Cabernet Sauvignon"
"US","California",88,65,"Bordeaux-style Red Blend"
"US","Washington",88,28,"Merlot"
"Australia","Western Australia",88,22,"Merlot"
"US","California",88,18,"Merlot"
"France","Rhône Valley",88,30,"Syrah"
"US","Washington",88,18,"Merlot"
"US","Washington",88,30,"Cabernet Sauvignon"
"France","Loire Valley",88,29,"Sauvignon Blanc"
"US","Washington",88,9,"Cabernet Sauvignon"
"US","Washington",88,13,"Sauvignon Blanc"
"South Africa","Stellenbosch",88,25,"Pinot Noir"
"Argentina","Other",88,16,"Malbec"
"Spain","Northern Spain",88,25,"Tempranillo"
"South Africa","Western Cape",88,10,"Sauvignon Blanc"
"Australia","South Australia",88,13,"Riesling"
"US","Washington",88,12,"Cabernet Sauvignon"
"Spain","Galicia",88,18,"White Blend"
"Argentina","Mendoza Province",88,21,"Syrah"
"US","California",88,20,"Pinot Noir"
"US","Washington",88,10,"Red Blend"
"France","Loire Valley",88,22,"Sauvignon Blanc"
"US","Washington",88,17,"White Blend"
"US","California",87,37,"Chardonnay"
"Argentina","Mendoza Province",87,12,"Malbec"
"Argentina","Mendoza Province",87,12,"Malbec"
"France","Languedoc-Roussillon",87,14,"Rosé"
"Argentina","Mendoza Province",87,15,"Cabernet Sauvignon"
"Argentina","Other",87,20,"Cabernet Sauvignon"
"US","California",87,28,"Cabernet Sauvignon"
"US","California",87,18,"Zinfandel"
"Argentina","Mendoza Province",87,14,"Malbec"
"US","California",82,16,"Zinfandel"
"US","California",82,12,"Zinfandel"
"US","California",82,13,"Sauvignon Blanc"
"US","California",82,26,"Sangiovese"
"US","California",82,12,"Chardonnay"
"Greece","Egilias Slopes",82,12,"Chardonnay"
"Chile","Maipo Valley",82,14,"Chardonnay"
"Greece","Greece",82,29,"Red Blend"
"US","California",82,16,"Merlot"
"Greece","Vin de Pays d'Imathia",82,25,"Red Blend"
"US","California",82,30,"Chardonnay"
"Chile","Cachapoal Valley",82,13,"Cabernet Sauvignon"
"US","California",82,17,"Zinfandel"
"Italy","Central Italy",82,10,"White Blend"
"US","California",82,20,"Zinfandel"
"Chile","Maipo Valley",81,9,"Malbec"
"Chile","Rapel Valley",81,7,"Chardonnay"
"US","California",81,12,"Chardonnay"
"US","California",80,10,"Zinfandel"
"Greece","Crete",80,8,"Red Blend"
"US","California",89,30,"Pinot Noir"
"US","Washington",89,28,"Syrah"
"Italy","Tuscany",89,20,"Sangiovese"
"France","Burgundy",89,25,"Pinot Noir"
"US","California",89,26,"Chardonnay"
"South Africa","Durbanville",89,20,"Sauvignon Blanc"
"Chile","Rapel Valley-Casablanca Valley",89,70,"Red Blend"
"Chile","Curicó Valley",89,12,"Syrah"
"Italy","Tuscany",89,29,"Red Blend"
"New Zealand","Hawke's Bay",89,19,"Chardonnay"
"Chile","Pirque",89,18,"Chardonnay"
"Chile","Choapa Valley",89,15,"Syrah"
"Chile","Rapel Valley",89,18,"White Blend"
"France","Burgundy",89,95,"Pinot Noir"
"Australia","Victoria",89,30,"Bordeaux-style Red Blend"
"US","Washington",89,35,"Syrah"
"US","California",89,32,"Red Blend"
"Chile","Maule Valley",89,27,"Bordeaux-style Red Blend"
"Chile","Casablanca Valley",89,21,"Chardonnay"
"US","California",89,30,"Zinfandel"
"US","California",84,16,"Chardonnay"
"US","California",84,15,"Chardonnay"
"Spain","Central Spain",84,10,"Tempranillo"
"US","California",84,14,"Riesling"
"New Zealand","Hawke's Bay",84,20,"Pinot Noir"
"US","California",84,10,"Zinfandel"
"US","California",84,15,"Zinfandel"
"US","California",84,24,"Sauvignon Blanc"
"US","California",84,16,"Syrah"
"Spain","Central Spain",84,7,"White Blend"
"US","California",84,15,"Sauvignon Blanc"
"US","California",84,5,"Chardonnay"
"New Zealand","Nelson",84,15,"Bordeaux-style Red Blend"
"US","California",84,45,"Bordeaux-style Red Blend"
"US","California",84,11,"Sauvignon Blanc"
"US","California",84,10,"Syrah"
"US","California",84,18,"Sauvignon Blanc"
"New Zealand","Marlborough",88,40,"Pinot Noir"
"Chile","Maipo Valley",88,70,"Cabernet Sauvignon"
"Italy","Tuscany",88,60,"Sangiovese"
"New Zealand","Marlborough",88,14,"Sauvignon Blanc"
"US","California",88,20,"Merlot"
"South Africa","Coastal Region",88,20,"Cabernet Sauvignon"
"Italy","Tuscany",88,60,"Sangiovese"
"New Zealand","Marlborough",88,16,"Sauvignon Blanc"
"US","California",88,20,"Sauvignon Blanc"
"Italy","Central Italy",88,48,"Red Blend"
"Chile","Central Valley",88,10,"Cabernet Sauvignon"
"US","California",88,32,"Pinot Noir"
"Chile","Colchagua Valley",88,8,"Sauvignon Blanc"
"Greece","Drama",88,30,"Sauvignon Blanc"
"US","California",88,32,"Sauvignon Blanc"
"New Zealand","Marlborough",88,15,"Chardonnay"
"Italy","Central Italy",88,10,"Red Blend"
"US","California",88,25,"Sauvignon Blanc"
"Italy","Tuscany",88,50,"Sangiovese"
"New Zealand","Marlborough",88,16,"Sauvignon Blanc"
"New Zealand","Marlborough",88,16,"Sauvignon Blanc"
"New Zealand","Marlborough",88,49,"Pinot Noir"
"New Zealand","Central Otago",88,17,"Riesling"
"France","Loire Valley",88,21,"Sauvignon Blanc"
"US","California",88,50,"Cabernet Sauvignon"
"New Zealand","Marlborough",88,15,"Chardonnay"
"US","California",83,30,"Zinfandel"
"South Africa","Western Cape",83,10,"Sauvignon Blanc"
"Chile","Central Valley",83,11,"Cabernet Sauvignon"
"US","California",83,12,"Chardonnay"
"US","California",83,14,"Red Blend"
"Germany","Rheingau",83,13,"Riesling"
"US","California",83,10,"Merlot"
"US","California",83,25,"Pinot Noir"
"US","Oregon",83,10,"Chardonnay"
"US","California",83,14,"Syrah"
"Chile","Central Valley",83,7,"Chardonnay"
"US","California",83,50,"Pinot Noir"
"Chile","Casablanca Valley",83,11,"Sauvignon Blanc"
"US","California",83,10,"Zinfandel"
"Chile","Limarí Valley",83,14,"Cabernet Sauvignon"
"US","California",82,15,"Pinot Noir"
"US","California",82,20,"Zinfandel"
"US","California",82,24,"Cabernet Sauvignon"
"Chile","Curicó Valley",82,11,"Sauvignon Blanc"
"US","California",82,25,"Zinfandel"
"South Africa","Robertson",82,10,"Chardonnay"
"US","California",82,36,"Cabernet Sauvignon"
"Chile","Maule Valley",82,9,"Merlot"
"US","California",82,10,"Cabernet Sauvignon"
"New Zealand","Wairarapa",82,21,"Bordeaux-style Red Blend"
"US","California",82,14,"Merlot"
"US","California",82,18,"Cabernet Sauvignon"
"US","California",84,24,"Sangiovese"
"France","Languedoc-Roussillon",84,10,"Cabernet Sauvignon"
"US","California",84,25,"Zinfandel"
"US","California",84,16,"Sauvignon Blanc"
"South Africa","Robertson",84,9,"Chardonnay"
"South Africa","Stellenbosch",84,11,"Sauvignon Blanc"
"US","California",84,30,"Syrah"
"New Zealand","Martinborough",84,20,"Pinot Noir"
"US","California",84,13,"Zinfandel"
"US","California",83,18,"Zinfandel"
"France","Southwest France",83,14,"White Blend"
"France","Languedoc-Roussillon",83,9,"Merlot"
"New Zealand","Martinborough",83,17,"Sauvignon Blanc"
"US","California",83,4,"Zinfandel"
"US","California",83,18,"Zinfandel"
"South Africa","Stellenbosch",83,20,"Chardonnay"
"France","Provence",83,11,"Red Blend"
"France","Bordeaux",83,18,"Red Blend"
"France","Provence",83,9,"Rosé"
"France","Languedoc-Roussillon",83,8,"Merlot"
"US","California",83,12,"Sauvignon Blanc"
"US","California",83,8,"Merlot"
"US","California",83,7,"Rosé"
"Spain","Northern Spain",91,58,"Tempranillo"
"Spain","Northern Spain",91,73,"Tempranillo"
"Spain","Northern Spain",91,77,"Tempranillo"
"US","California",91,32,"Merlot"
"France","Rhône Valley",91,67,"Syrah"
"New Zealand","Central Otago",91,27,"Riesling"
"US","California",91,100,"Cabernet Sauvignon"
"US","Washington",91,15,"Riesling"
"US","California",91,32,"Syrah"
"Spain","Northern Spain",91,90,"Tempranillo"
"US","California",91,22,"Riesling"
"New Zealand","Marlborough",91,35,"Riesling"
"Chile","Colchagua Valley",91,70,"Red Blend"
"Spain","Northern Spain",91,28,"Tempranillo"
"France","Loire Valley",91,30,"Sauvignon Blanc"
"US","California",91,80,"Pinot Noir"
"France","Rhône Valley",91,40,"Syrah"
"US","California",91,45,"Zinfandel"
"US","California",91,15,"Sauvignon Blanc"
"US","California",91,22,"Chardonnay"
"France","Rhône Valley",91,100,"Syrah"
"Chile","Colchagua Valley",91,23,"Cabernet Sauvignon"
"US","California",91,35,"Syrah"
"US","California",90,40,"Chardonnay"
"US","California",90,36,"Chardonnay"
"US","California",90,34,"Chardonnay"
"US","California",90,45,"Chardonnay"
"US","California",90,35,"Chardonnay"
"US","California",90,48,"Chardonnay"
"US","California",90,35,"Chardonnay"
"US","California",90,35,"Chardonnay"
"US","California",90,30,"Chardonnay"
"US","California",90,30,"Chardonnay"
"US","California",90,35,"Chardonnay"
"US","California",90,35,"Chardonnay"
"US","California",90,30,"Chardonnay"
"US","California",90,60,"Chardonnay"
"US","California",90,47,"Chardonnay"
"US","California",89,32,"Chardonnay"
"US","California",89,33,"Chardonnay"
"US","California",89,60,"Chardonnay"
"US","California",89,30,"Chardonnay"
"US","California",89,40,"Chardonnay"
"US","California",89,37,"Chardonnay"
"US","California",89,30,"Chardonnay"
"US","California",89,38,"Chardonnay"
"US","California",89,30,"Chardonnay"
"US","California",89,32,"Chardonnay"
"US","California",89,30,"Chardonnay"
"US","California",89,30,"Chardonnay"
"US","California",89,35,"Chardonnay"
"US","California",89,60,"Chardonnay"
"US","California",88,36,"Chardonnay"
"Spain","Galicia",88,36,"White Blend"
"Spain","Central Spain",88,17,"Tempranillo"
"US","Washington",88,25,"Chardonnay"
"US","Washington",88,15,"Syrah"
"Spain","Northern Spain",88,20,"Red Blend"
"US","California",88,52,"Chardonnay"
"US","California",88,30,"Pinot Noir"
"France","Loire Valley",88,25,"Sauvignon Blanc"
"South Africa","Simonsberg-Stellenbosch",88,12,"Chardonnay"
"Argentina","Other",88,43,"Red Blend"
"US","California",88,58,"Red Blend"
"US","California",88,50,"Pinot Noir"
"US","Washington",88,17,"Syrah"
"US","California",88,24,"Chardonnay"
"Argentina","Mendoza Province",88,10,"Malbec"
"Spain","Northern Spain",88,15,"Tempranillo"
"US","California",88,38,"Chardonnay"
"US","California",88,18,"Sauvignon Blanc"
"South Africa","Simonsberg-Stellenbosch",88,40,"Red Blend"
"US","California",80,15,"Syrah"
"US","California",98,175,"Bordeaux-style Red Blend"
"Germany","Mosel-Saar-Ruwer",97,250,"Riesling"
"US","California",97,100,"Red Blend"
"US","California",97,100,"Red Blend"
"US","California",97,190,"Cabernet Sauvignon"
"Germany","Mosel-Saar-Ruwer",96,90,"Riesling"
"US","California",96,185,"Cabernet Sauvignon"
"US","California",95,70,"Cabernet Sauvignon"
"US","California",95,225,"Cabernet Sauvignon"
"US","California",95,55,"Cabernet Sauvignon"
"US","California",95,55,"Cabernet Sauvignon"
"US","Oregon",95,40,"Pinot Noir"
"US","California",95,225,"Bordeaux-style Red Blend"
"Germany","Mosel-Saar-Ruwer",95,125,"Riesling"
"Italy","Piedmont",94,224,"Cabernet Sauvignon"
"Germany","Mosel-Saar-Ruwer",94,64,"Riesling"
"Germany","Rheingau",94,283,"Riesling"
"US","California",87,15,"Cabernet Sauvignon"
"US","California",87,125,"Bordeaux-style Red Blend"
"Argentina","Mendoza Province",87,14,"Malbec"
"Argentina","Mendoza Province",87,12,"Syrah"
"Argentina","Mendoza Province",87,10,"Chardonnay"
"US","California",87,18,"Chardonnay"
"Greece","Greece",87,18,"Cabernet Sauvignon"
"Argentina","Mendoza Province",87,12,"Cabernet Sauvignon"
"Argentina","Mendoza Province",87,12,"Cabernet Sauvignon"
"US","California",87,35,"Syrah"
"US","California",87,35,"Pinot Noir"
"US","California",87,15,"Cabernet Sauvignon"
"US","California",87,11,"Cabernet Sauvignon"
"US","California",87,36,"Pinot Noir"
"US","California",87,28,"Red Blend"
"US","California",87,40,"Syrah"
"US","California",87,28,"Pinot Noir"
"US","California",87,45,"Pinot Noir"
"Chile","Maipo Valley",89,18,"Cabernet Sauvignon"
"US","Washington",89,29,"White Blend"
"US","Washington",89,16,"Syrah"
"US","California",88,55,"Pinot Noir"
"Chile","Molina",88,20,"Cabernet Sauvignon"
"France","Burgundy",88,24,"Pinot Noir"
"New Zealand","Central Otago",88,24,"Sauvignon Blanc"
"US","California",88,29,"Syrah"
"US","Washington",88,28,"Cabernet Sauvignon"
"Chile","Limarí Valley",88,20,"Chardonnay"
"Chile","Colchagua Valley",88,13,"Syrah"
"US","California",88,58,"Pinot Noir"
"Australia","Victoria",88,25,"Sauvignon Blanc"
"US","California",88,85,"Cabernet Sauvignon"
"Chile","Peumo",88,20,"Syrah"
"US","Washington",88,25,"Merlot"
"South Africa","Western Cape",88,11,"Rosé"
"US","California",88,36,"Pinot Noir"
"Spain","Levante",84,11,"Tempranillo"
"US","California",84,5,"Red Blend"
"US","California",84,10,"Zinfandel"
"New Zealand","Marlborough",84,16,"Pinot Noir"
"US","California",84,9,"Merlot"
"Argentina","Other",84,10,"Sauvignon Blanc"
"Spain","Northern Spain",84,11,"Red Blend"
"US","California",84,12,"Riesling"
"US","California",84,14,"Rosé"
"New Zealand","Marlborough",84,20,"Pinot Noir"
"US","California",84,30,"Chardonnay"
"US","California",84,17,"Sauvignon Blanc"
"US","California",83,30,"Syrah"
"US","California",83,30,"Zinfandel"
"US","California",83,9,"Cabernet Sauvignon"
"Spain","Northern Spain",83,10,"White Blend"
"US","California",83,13,"Cabernet Sauvignon"
"France","Loire Valley",91,33,"Sauvignon Blanc"
"France","Rhône Valley",91,49,"Syrah"
"Spain","Northern Spain",91,39,"Tempranillo"
"Italy","Northeastern Italy",91,36,"Sauvignon Blanc"
"Spain","Northern Spain",91,24,"Tempranillo"
"US","California",91,28,"Chardonnay"
"France","Rhône Valley",91,112,"Syrah"
"US","California",91,45,"Zinfandel"
"New Zealand","Martinborough",90,24,"Riesling"
